frame,time_sec,id,role,status,danger
958,31.96,-1,signalman,IDLE,0
959,32.0,-1,signalman,IDLE,0
960,32.03,-1,signalman,IDLE,0
961,32.06,-1,signalman,IDLE,0
962,32.1,-1,signalman,IDLE,0
963,32.13,-1,signalman,IDLE,0
964,32.16,-1,signalman,IDLE,0
965,32.2,-1,signalman,IDLE,0
966,32.23,-1,signalman,IDLE,0
967,32.26,-1,signalman,IDLE,0
968,32.3,-1,signalman,IDLE,0
969,32.33,-1,signalman,IDLE,0
970,32.37,-1,signalman,IDLE,0
971,32.4,-1,signalman,IDLE,0
972,32.43,-1,signalman,IDLE,0
973,32.47,-1,signalman,IDLE,0
974,32.5,-1,signalman,IDLE,0
975,32.53,-1,signalman,IDLE,0
976,32.57,-1,signalman,IDLE,0
977,32.6,-1,signalman,IDLE,0
978,32.63,-1,signalman,IDLE,0
979,32.67,-1,signalman,IDLE,0
980,32.7,-1,signalman,IDLE,0
981,32.73,-1,signalman,IDLE,0
982,32.77,-1,signalman,IDLE,0
983,32.8,-1,signalman,IDLE,0
984,32.83,-1,signalman,IDLE,0
985,32.87,-1,signalman,IDLE,0
986,32.9,-1,signalman,IDLE,0
987,32.93,-1,signalman,IDLE,0
988,32.97,-1,signalman,IDLE,0
989,33.0,-1,signalman,IDLE,0
990,33.03,-1,signalman,IDLE,0
991,33.07,-1,signalman,IDLE,0
992,33.1,-1,signalman,IDLE,0
993,33.13,-1,signalman,IDLE,0
994,33.17,-1,signalman,IDLE,0
995,33.2,-1,signalman,IDLE,0
996,33.23,-1,signalman,IDLE,0
997,33.27,-1,signalman,IDLE,0
998,33.3,-1,signalman,IDLE,0
999,33.33,-1,signalman,IDLE,0
1000,33.37,-1,signalman,IDLE,0
1001,33.4,-1,signalman,IDLE,0
1002,33.43,-1,signalman,IDLE,0
1003,33.47,-1,signalman,IDLE,0
1004,33.5,-1,signalman,IDLE,0
1005,33.53,-1,signalman,IDLE,0
1492,49.78,-1,signalman,IDLE,0
1493,49.82,-1,signalman,IDLE,0
1494,49.85,-1,signalman,IDLE,0
1495,49.88,-1,signalman,IDLE,0
1496,49.92,-1,signalman,IDLE,0
1497,49.95,-1,signalman,IDLE,0
1498,49.98,2,signalman,IDLE,0
1499,50.02,2,signalman,IDLE,0
1500,50.05,2,signalman,IDLE,0
1501,50.08,2,signalman,IDLE,0
1502,50.12,2,signalman,IDLE,0
1503,50.15,2,signalman,IDLE,0
1504,50.18,2,signalman,IDLE,0
1505,50.22,2,signalman,IDLE,0
1506,50.25,2,signalman,IDLE,0
1507,50.28,2,signalman,IDLE,0
1508,50.32,2,signalman,IDLE,0
1509,50.35,2,signalman,IDLE,0
1510,50.38,2,signalman,IDLE,0
1511,50.42,2,signalman,IDLE,0
1512,50.45,2,signalman,IDLE,0
1513,50.48,2,signalman,IDLE,0
1514,50.52,2,signalman,IDLE,0
1515,50.55,2,signalman,IDLE,0
1516,50.58,2,signalman,IDLE,0
1517,50.62,2,signalman,IDLE,0
1518,50.65,2,signalman,IDLE,0
1519,50.68,2,signalman,IDLE,0
1520,50.72,2,signalman,IDLE,0
1521,50.75,2,signalman,IDLE,0
1522,50.78,2,signalman,IDLE,0
1523,50.82,2,signalman,IDLE,0
1524,50.85,2,signalman,IDLE,0
1525,50.88,2,signalman,IDLE,0
1526,50.92,2,signalman,IDLE,0
1527,50.95,2,signalman,IDLE,0
1528,50.98,2,signalman,IDLE,0
1529,51.02,2,signalman,IDLE,0
1530,51.05,2,signalman,IDLE,0
1531,51.08,2,signalman,IDLE,0
1532,51.12,2,signalman,IDLE,0
1533,51.15,2,signalman,IDLE,0
1534,51.18,2,signalman,IDLE,0
1535,51.22,2,signalman,IDLE,0
1536,51.25,2,signalman,IDLE,0
1537,51.28,2,signalman,IDLE,0
1538,51.32,2,signalman,IDLE,0
1539,51.35,2,signalman,IDLE,0
1540,51.38,2,signalman,IDLE,0
1541,51.42,2,signalman,IDLE,0
1542,51.45,2,signalman,IDLE,0
1543,51.48,2,signalman,IDLE,0
1544,51.52,2,signalman,IDLE,0
1545,51.55,2,signalman,IDLE,0
1546,51.58,2,signalman,IDLE,0
1547,51.62,2,signalman,IDLE,0
1548,51.65,2,signalman,IDLE,0
1549,51.68,2,signalman,IDLE,0
1550,51.72,2,signalman,IDLE,0
1551,51.75,2,signalman,IDLE,0
1552,51.78,2,signalman,IDLE,0
1553,51.82,2,signalman,IDLE,0
1554,51.85,2,signalman,IDLE,0
1555,51.88,2,signalman,IDLE,0
1556,51.92,2,signalman,IDLE,0
1557,51.95,2,signalman,IDLE,0
1558,51.98,2,signalman,IDLE,0
1559,52.02,2,signalman,IDLE,0
1560,52.05,2,signalman,IDLE,0
1561,52.08,2,signalman,IDLE,0
1562,52.12,2,signalman,IDLE,0
1563,52.15,2,signalman,IDLE,0
1564,52.18,2,signalman,IDLE,0
1565,52.22,2,signalman,IDLE,0
1566,52.25,2,signalman,IDLE,0
1567,52.28,2,signalman,IDLE,0
1568,52.32,2,signalman,IDLE,0
1569,52.35,2,signalman,IDLE,0
1570,52.38,2,signalman,IDLE,0
1571,52.42,2,signalman,IDLE,0
1572,52.45,2,signalman,IDLE,0
1573,52.48,2,signalman,IDLE,0
1574,52.52,2,signalman,IDLE,0
1575,52.55,2,signalman,IDLE,0
1576,52.58,2,signalman,IDLE,0
1577,52.62,2,signalman,IDLE,0
1578,52.65,2,signalman,IDLE,0
1579,52.68,2,signalman,IDLE,0
1580,52.72,2,signalman,IDLE,0
1581,52.75,2,signalman,IDLE,0
1582,52.79,2,signalman,IDLE,0
1583,52.82,2,signalman,IDLE,0
1584,52.85,2,signalman,IDLE,0
1585,52.89,2,signalman,IDLE,0
1586,52.92,2,signalman,IDLE,0
1587,52.95,2,signalman,IDLE,0
1588,52.99,2,signalman,IDLE,0
1589,53.02,2,signalman,IDLE,0
1590,53.05,2,signalman,IDLE,0
1591,53.09,2,signalman,IDLE,0
1592,53.12,2,signalman,IDLE,0
1593,53.15,2,signalman,IDLE,0
1594,53.19,2,signalman,IDLE,0
1595,53.22,2,signalman,IDLE,0
1596,53.25,2,signalman,IDLE,0
1597,53.29,2,signalman,IDLE,0
1598,53.32,2,signalman,IDLE,0
1599,53.35,2,signalman,IDLE,0
1600,53.39,2,signalman,IDLE,0
1601,53.42,2,signalman,IDLE,0
1602,53.45,2,signalman,IDLE,0
1603,53.49,2,signalman,IDLE,0
1604,53.52,2,signalman,IDLE,0
1605,53.55,2,signalman,IDLE,0
1606,53.59,2,signalman,IDLE,0
1607,53.62,2,signalman,IDLE,0
1608,53.65,2,signalman,IDLE,0
1609,53.69,2,signalman,IDLE,0
1610,53.72,2,signalman,IDLE,0
1611,53.75,2,signalman,IDLE,0
1612,53.79,2,signalman,IDLE,0
1613,53.82,2,signalman,IDLE,0
1614,53.85,2,signalman,IDLE,0
1615,53.89,2,signalman,IDLE,0
1616,53.92,2,signalman,IDLE,0
1617,53.95,2,signalman,IDLE,0
1618,53.99,2,signalman,IDLE,0
1619,54.02,2,signalman,IDLE,0
1620,54.05,2,signalman,IDLE,0
1621,54.09,2,signalman,IDLE,0
1622,54.12,2,signalman,IDLE,0
1623,54.15,2,signalman,IDLE,0
1624,54.19,2,signalman,IDLE,0
1625,54.22,2,signalman,IDLE,0
1626,54.25,2,signalman,IDLE,0
1627,54.29,2,signalman,IDLE,0
1628,54.32,2,signalman,IDLE,0
1629,54.35,2,signalman,IDLE,0
1630,54.39,2,signalman,IDLE,0
1631,54.42,2,signalman,IDLE,0
1632,54.45,2,signalman,IDLE,0
1633,54.49,2,signalman,IDLE,0
1634,54.52,2,signalman,IDLE,0
1635,54.55,2,signalman,IDLE,0
1636,54.59,2,signalman,IDLE,0
1637,54.62,2,signalman,IDLE,0
1638,54.65,2,signalman,IDLE,0
1639,54.69,2,signalman,IDLE,0
1640,54.72,2,signalman,IDLE,0
1641,54.75,2,signalman,IDLE,0
1642,54.79,2,signalman,IDLE,0
1643,54.82,2,signalman,IDLE,0
1644,54.85,2,signalman,IDLE,0
1645,54.89,2,signalman,IDLE,0
1646,54.92,2,signalman,IDLE,0
1647,54.95,2,signalman,IDLE,0
1648,54.99,2,signalman,IDLE,0
1649,55.02,2,signalman,IDLE,0
1650,55.05,2,signalman,IDLE,0
1651,55.09,2,signalman,IDLE,0
1652,55.12,2,signalman,IDLE,0
1653,55.15,2,signalman,IDLE,0
1654,55.19,2,signalman,IDLE,0
1655,55.22,2,signalman,IDLE,0
1656,55.25,2,signalman,IDLE,0
1657,55.29,2,signalman,IDLE,0
1658,55.32,2,signalman,IDLE,0
1659,55.35,2,signalman,IDLE,0
1660,55.39,2,signalman,IDLE,0
1661,55.42,2,signalman,IDLE,0
1662,55.45,2,signalman,IDLE,0
1663,55.49,2,signalman,IDLE,0
1664,55.52,2,signalman,IDLE,0
1665,55.55,2,signalman,IDLE,0
1666,55.59,2,signalman,IDLE,0
1667,55.62,2,signalman,IDLE,0
1668,55.65,2,signalman,IDLE,0
1669,55.69,2,signalman,IDLE,0
1670,55.72,2,signalman,IDLE,0
1671,55.75,2,signalman,IDLE,0
1672,55.79,2,signalman,IDLE,0
1673,55.82,2,signalman,IDLE,0
1674,55.85,2,signalman,IDLE,0
1675,55.89,2,signalman,IDLE,0
1676,55.92,2,signalman,IDLE,0
1677,55.95,2,signalman,IDLE,0
1678,55.99,2,signalman,IDLE,0
1679,56.02,2,signalman,IDLE,0
1680,56.05,2,signalman,IDLE,0
1681,56.09,2,signalman,IDLE,0
1682,56.12,2,signalman,IDLE,0
1683,56.15,2,signalman,IDLE,0
1684,56.19,2,signalman,IDLE,0
1685,56.22,2,signalman,IDLE,0
1686,56.26,2,signalman,IDLE,0
1687,56.29,2,signalman,IDLE,0
1688,56.32,2,signalman,IDLE,0
1689,56.36,2,signalman,IDLE,0
1690,56.39,2,signalman,IDLE,0
1691,56.42,2,signalman,IDLE,0
1692,56.46,2,signalman,IDLE,0
1693,56.49,2,signalman,IDLE,0
1694,56.52,2,signalman,IDLE,0
1695,56.56,2,signalman,IDLE,0
1696,56.59,2,signalman,IDLE,0
1697,56.62,2,signalman,IDLE,0
1698,56.66,2,signalman,IDLE,0
1699,56.69,2,signalman,IDLE,0
1700,56.72,2,signalman,IDLE,0
1701,56.76,2,signalman,IDLE,0
1702,56.79,2,signalman,IDLE,0
1703,56.82,2,signalman,IDLE,0
1704,56.86,2,signalman,IDLE,0
1705,56.89,2,signalman,IDLE,0
1706,56.92,2,signalman,IDLE,0
1707,56.96,2,signalman,IDLE,0
1708,56.99,2,signalman,IDLE,0
1709,57.02,2,signalman,IDLE,0
1710,57.06,2,signalman,IDLE,0
1711,57.09,2,signalman,IDLE,0
1712,57.12,2,signalman,IDLE,0
1713,57.16,2,signalman,IDLE,0
1714,57.19,2,signalman,IDLE,0
1715,57.22,2,signalman,IDLE,0
1716,57.26,2,signalman,IDLE,0
1717,57.29,2,signalman,IDLE,0
1718,57.32,2,signalman,IDLE,0
1719,57.36,2,signalman,IDLE,0
1720,57.39,2,signalman,IDLE,0
1721,57.42,2,signalman,IDLE,0
1722,57.46,2,signalman,IDLE,0
1723,57.49,2,signalman,IDLE,0
1724,57.52,2,signalman,IDLE,0
1725,57.56,2,signalman,IDLE,0
1726,57.59,2,signalman,IDLE,0
1727,57.62,2,signalman,IDLE,0
1728,57.66,2,signalman,IDLE,0
1729,57.69,2,signalman,IDLE,0
1730,57.72,2,signalman,IDLE,0
1731,57.76,2,signalman,IDLE,0
1732,57.79,2,signalman,IDLE,0
1733,57.82,2,signalman,IDLE,0
1734,57.86,2,signalman,IDLE,0
1735,57.89,2,signalman,IDLE,0
1736,57.92,2,signalman,IDLE,0
1737,57.96,2,signalman,IDLE,0
1738,57.99,2,signalman,IDLE,0
1739,58.02,2,signalman,IDLE,0
1740,58.06,2,signalman,IDLE,0
1741,58.09,2,signalman,IDLE,0
1742,58.12,2,signalman,IDLE,0
1743,58.16,2,signalman,IDLE,0
1744,58.19,2,signalman,IDLE,0
1745,58.22,2,signalman,IDLE,0
1746,58.26,2,signalman,IDLE,0
1747,58.29,2,signalman,IDLE,0
1748,58.32,2,signalman,IDLE,0
1749,58.36,2,signalman,IDLE,0
1750,58.39,2,signalman,IDLE,0
1751,58.42,2,signalman,IDLE,0
1752,58.46,2,signalman,IDLE,0
1753,58.49,2,signalman,IDLE,0
1754,58.52,2,signalman,IDLE,0
1755,58.56,2,signalman,IDLE,0
1756,58.59,2,signalman,IDLE,0
1757,58.62,2,signalman,IDLE,0
1758,58.66,2,signalman,IDLE,0
1759,58.69,2,signalman,IDLE,0
1760,58.72,2,signalman,IDLE,0
1761,58.76,2,signalman,IDLE,0
1762,58.79,2,signalman,IDLE,0
1763,58.82,2,signalman,IDLE,0
1764,58.86,2,signalman,IDLE,0
1765,58.89,2,signalman,IDLE,0
1766,58.92,2,signalman,IDLE,0
1767,58.96,2,signalman,IDLE,0
1768,58.99,2,signalman,IDLE,0
1769,59.02,2,signalman,IDLE,0
1770,59.06,2,signalman,IDLE,0
1771,59.09,2,signalman,IDLE,0
1772,59.12,2,signalman,IDLE,0
1773,59.16,2,signalman,IDLE,0
1774,59.19,2,signalman,IDLE,0
1775,59.22,2,signalman,IDLE,0
1776,59.26,2,signalman,IDLE,0
1777,59.29,2,signalman,IDLE,0
1778,59.32,2,signalman,IDLE,0
1779,59.36,2,signalman,IDLE,0
1780,59.39,2,signalman,IDLE,0
1781,59.42,2,signalman,IDLE,0
1782,59.46,2,signalman,IDLE,0
1783,59.49,2,signalman,IDLE,0
1784,59.52,2,signalman,IDLE,0
1785,59.56,2,signalman,IDLE,0
1786,59.59,2,signalman,IDLE,0
1787,59.63,2,signalman,IDLE,0
1788,59.66,2,signalman,IDLE,0
1789,59.69,2,signalman,IDLE,0
1790,59.73,2,signalman,IDLE,0
1791,59.76,2,signalman,IDLE,0
1792,59.79,2,signalman,IDLE,0
1793,59.83,2,signalman,IDLE,0
1794,59.86,2,signalman,IDLE,0
1795,59.89,2,signalman,IDLE,0
1796,59.93,2,signalman,IDLE,0
1797,59.96,2,signalman,IDLE,0
1798,59.99,2,signalman,IDLE,0
1799,60.03,2,signalman,IDLE,0
1800,60.06,2,signalman,IDLE,0
1801,60.09,2,signalman,IDLE,0
1802,60.13,2,signalman,IDLE,0
1803,60.16,2,signalman,IDLE,0
1804,60.19,2,signalman,IDLE,0
1805,60.23,2,signalman,IDLE,0
1806,60.26,2,signalman,IDLE,0
1807,60.29,2,signalman,IDLE,0
1808,60.33,2,signalman,IDLE,0
1809,60.36,2,signalman,IDLE,0
1810,60.39,2,signalman,IDLE,0
1811,60.43,2,signalman,IDLE,0
1812,60.46,2,signalman,IDLE,0
1813,60.49,2,signalman,IDLE,0
1814,60.53,2,signalman,IDLE,0
1815,60.56,2,signalman,IDLE,0
1816,60.59,2,signalman,IDLE,0
1817,60.63,2,signalman,IDLE,0
1818,60.66,2,signalman,IDLE,0
1819,60.69,2,signalman,IDLE,0
1820,60.73,2,signalman,IDLE,0
1821,60.76,2,signalman,IDLE,0
1822,60.79,2,signalman,IDLE,0
1823,60.83,2,signalman,IDLE,0
1824,60.86,2,signalman,IDLE,0
1825,60.89,2,signalman,IDLE,0
1826,60.93,2,signalman,IDLE,0
1827,60.96,2,signalman,IDLE,0
1828,60.99,2,signalman,IDLE,0
1829,61.03,2,signalman,IDLE,0
1830,61.06,2,signalman,IDLE,0
1831,61.09,2,signalman,IDLE,0
1832,61.13,2,signalman,IDLE,0
1833,61.16,2,signalman,IDLE,0
1834,61.19,2,signalman,IDLE,0
1835,61.23,2,signalman,IDLE,0
1836,61.26,2,signalman,IDLE,0
1837,61.29,2,signalman,IDLE,0
1838,61.33,2,signalman,IDLE,0
1839,61.36,2,signalman,IDLE,0
1840,61.39,2,signalman,IDLE,0
1841,61.43,2,signalman,IDLE,0
1842,61.46,2,signalman,IDLE,0
1843,61.49,2,signalman,IDLE,0
1844,61.53,2,signalman,IDLE,0
1845,61.56,2,signalman,IDLE,0
1846,61.59,2,signalman,IDLE,0
1847,61.63,2,signalman,IDLE,0
1848,61.66,2,signalman,IDLE,0
1849,61.69,2,signalman,IDLE,0
1850,61.73,2,signalman,IDLE,0
1851,61.76,2,signalman,IDLE,0
1852,61.79,2,signalman,IDLE,0
1853,61.83,2,signalman,IDLE,0
1854,61.86,2,signalman,IDLE,0
1855,61.89,2,signalman,IDLE,0
1856,61.93,2,signalman,IDLE,0
1857,61.96,2,signalman,IDLE,0
1858,61.99,2,signalman,IDLE,0
1859,62.03,2,signalman,IDLE,0
1860,62.06,2,signalman,IDLE,0
1861,62.09,2,signalman,IDLE,0
1862,62.13,2,signalman,IDLE,0
1863,62.16,2,signalman,IDLE,0
1864,62.19,2,signalman,IDLE,0
1865,62.23,2,signalman,IDLE,0
1866,62.26,2,signalman,IDLE,0
1867,62.29,2,signalman,IDLE,0
1868,62.33,2,signalman,IDLE,0
1869,62.36,2,signalman,IDLE,0
1870,62.39,2,signalman,IDLE,0
1871,62.43,2,signalman,IDLE,0
1872,62.46,2,signalman,IDLE,0
1873,62.49,2,signalman,IDLE,0
1874,62.53,2,signalman,IDLE,0
1875,62.56,2,signalman,IDLE,0
1876,62.59,2,signalman,IDLE,0
1877,62.63,2,signalman,IDLE,0
1878,62.66,2,signalman,IDLE,0
1879,62.69,2,signalman,IDLE,0
1880,62.73,2,signalman,IDLE,0
1881,62.76,2,signalman,IDLE,0
1882,62.79,2,signalman,IDLE,0
1883,62.83,2,signalman,IDLE,0
1884,62.86,2,signalman,IDLE,0
1885,62.89,2,signalman,IDLE,0
1886,62.93,2,signalman,IDLE,0
1887,62.96,2,signalman,IDLE,0
1888,63.0,2,signalman,IDLE,0
1889,63.03,2,signalman,IDLE,0
1890,63.06,2,signalman,IDLE,0
1891,63.1,2,signalman,IDLE,0
1892,63.13,2,signalman,IDLE,0
1893,63.16,2,signalman,IDLE,0
1894,63.2,2,signalman,IDLE,0
1895,63.23,2,signalman,IDLE,0
1896,63.26,2,signalman,IDLE,0
1897,63.3,2,signalman,IDLE,0
1898,63.33,2,signalman,IDLE,0
1899,63.36,2,signalman,IDLE,0
1900,63.4,2,signalman,IDLE,0
1901,63.43,2,signalman,IDLE,0
1902,63.46,2,signalman,IDLE,0
1903,63.5,2,signalman,IDLE,0
1904,63.53,2,signalman,IDLE,0
1905,63.56,2,signalman,IDLE,0
1906,63.6,2,signalman,IDLE,0
1907,63.63,2,signalman,IDLE,0
1908,63.66,2,signalman,IDLE,0
1909,63.7,2,signalman,IDLE,0
1910,63.73,2,signalman,IDLE,0
1911,63.76,2,signalman,IDLE,0
1912,63.8,2,signalman,IDLE,0
1913,63.83,2,signalman,IDLE,0
1914,63.86,2,signalman,IDLE,0
1915,63.9,2,signalman,IDLE,0
1916,63.93,2,signalman,IDLE,0
1917,63.96,2,signalman,IDLE,0
1918,64.0,2,signalman,IDLE,0
1919,64.03,2,signalman,IDLE,0
1920,64.06,2,signalman,IDLE,0
1921,64.1,2,signalman,IDLE,0
1922,64.13,2,signalman,IDLE,0
1923,64.16,2,signalman,IDLE,0
1924,64.2,2,signalman,IDLE,0
1925,64.23,2,signalman,IDLE,0
1926,64.26,2,signalman,IDLE,0
1927,64.3,2,signalman,IDLE,0
1928,64.33,2,signalman,IDLE,0
1929,64.36,2,signalman,IDLE,0
1930,64.4,2,signalman,IDLE,0
1931,64.43,2,signalman,IDLE,0
1932,64.46,2,signalman,IDLE,0
1933,64.5,2,signalman,IDLE,0
1934,64.53,2,signalman,IDLE,0
1935,64.56,2,signalman,IDLE,0
1936,64.6,2,signalman,IDLE,0
1937,64.63,2,signalman,IDLE,0
1938,64.66,2,signalman,IDLE,0
1939,64.7,2,signalman,IDLE,0
1940,64.73,2,signalman,IDLE,0
1941,64.76,2,signalman,IDLE,0
1942,64.8,2,signalman,IDLE,0
1943,64.83,2,signalman,IDLE,0
1944,64.86,2,signalman,IDLE,0
1945,64.9,2,signalman,IDLE,0
1946,64.93,2,signalman,IDLE,0
1947,64.96,2,signalman,IDLE,0
1948,65.0,2,signalman,IDLE,0
1949,65.03,2,signalman,IDLE,0
1950,65.06,2,signalman,IDLE,0
1951,65.1,2,signalman,IDLE,0
1952,65.13,2,signalman,IDLE,0
1953,65.16,2,signalman,IDLE,0
1954,65.2,2,signalman,IDLE,0
1955,65.23,2,signalman,IDLE,0
1956,65.26,2,signalman,IDLE,0
1957,65.3,2,signalman,IDLE,0
1958,65.33,2,signalman,IDLE,0
1959,65.36,2,signalman,IDLE,0
1960,65.4,2,signalman,IDLE,0
1961,65.43,2,signalman,IDLE,0
1962,65.46,2,signalman,IDLE,0
1963,65.5,2,signalman,IDLE,0
1964,65.53,2,signalman,IDLE,0
1965,65.56,2,signalman,IDLE,0
1966,65.6,2,signalman,IDLE,0
1967,65.63,2,signalman,IDLE,0
1968,65.66,2,signalman,IDLE,0
1969,65.7,2,signalman,IDLE,0
1970,65.73,2,signalman,IDLE,0
1971,65.76,2,signalman,IDLE,0
1972,65.8,2,signalman,IDLE,0
1973,65.83,2,signalman,IDLE,0
1974,65.86,2,signalman,IDLE,0
1975,65.9,2,signalman,IDLE,0
1976,65.93,2,signalman,IDLE,0
1977,65.96,2,signalman,IDLE,0
1978,66.0,2,signalman,IDLE,0
1979,66.03,2,signalman,IDLE,0
1980,66.06,2,signalman,IDLE,0
1981,66.1,2,signalman,IDLE,0
1982,66.13,2,signalman,IDLE,0
1983,66.16,2,signalman,IDLE,0
1984,66.2,2,signalman,IDLE,0
1985,66.23,2,signalman,IDLE,0
1986,66.26,2,signalman,IDLE,0
1987,66.3,2,signalman,IDLE,0
1988,66.33,2,signalman,IDLE,0
1989,66.36,2,signalman,IDLE,0
1990,66.4,2,signalman,IDLE,0
1991,66.43,2,signalman,IDLE,0
1992,66.47,2,signalman,IDLE,0
1993,66.5,2,signalman,IDLE,0
1994,66.53,2,signalman,IDLE,0
1995,66.57,2,signalman,IDLE,0
1996,66.6,2,signalman,IDLE,0
1997,66.63,2,signalman,IDLE,0
1998,66.67,2,signalman,IDLE,0
1999,66.7,2,signalman,IDLE,0
2000,66.73,2,signalman,IDLE,0
2001,66.77,2,signalman,IDLE,0
2002,66.8,2,signalman,IDLE,0
2003,66.83,2,signalman,IDLE,0
2004,66.87,2,signalman,IDLE,0
2005,66.9,2,signalman,IDLE,0
2006,66.93,2,signalman,IDLE,0
2007,66.97,2,signalman,IDLE,0
2008,67.0,2,signalman,IDLE,0
2009,67.03,2,signalman,IDLE,0
2010,67.07,2,signalman,IDLE,0
2011,67.1,2,signalman,IDLE,0
2012,67.13,2,signalman,IDLE,0
2013,67.17,2,signalman,IDLE,0
2014,67.2,2,signalman,IDLE,0
2015,67.23,2,signalman,IDLE,0
2016,67.27,2,signalman,IDLE,0
2017,67.3,2,signalman,IDLE,0
2018,67.33,2,signalman,IDLE,0
2019,67.37,2,signalman,IDLE,0
2020,67.4,2,signalman,IDLE,0
2021,67.43,2,signalman,IDLE,0
2022,67.47,2,signalman,IDLE,0
2023,67.5,2,signalman,IDLE,0
2024,67.53,2,signalman,IDLE,0
2025,67.57,2,signalman,IDLE,0
2026,67.6,2,signalman,IDLE,0
2027,67.63,2,signalman,IDLE,0
2028,67.67,2,signalman,IDLE,0
2029,67.7,2,signalman,IDLE,0
2030,67.73,2,signalman,IDLE,0
2031,67.77,2,signalman,IDLE,0
2032,67.8,2,signalman,IDLE,0
2033,67.83,2,signalman,IDLE,0
2034,67.87,2,signalman,IDLE,0
2035,67.9,2,signalman,IDLE,0
2036,67.93,2,signalman,IDLE,0
2037,67.97,2,signalman,IDLE,0
2038,68.0,2,signalman,IDLE,0
2039,68.03,2,signalman,IDLE,0
2040,68.07,2,signalman,IDLE,0
2041,68.1,2,signalman,IDLE,0
2042,68.13,2,signalman,IDLE,0
2043,68.17,2,signalman,IDLE,0
2044,68.2,2,signalman,IDLE,0
2045,68.23,2,signalman,IDLE,0
2046,68.27,2,signalman,IDLE,0
2047,68.3,2,signalman,IDLE,0
2048,68.33,2,signalman,IDLE,0
2049,68.37,2,signalman,IDLE,0
2050,68.4,2,signalman,IDLE,0
2051,68.43,2,signalman,IDLE,0
2052,68.47,2,signalman,IDLE,0
2053,68.5,2,signalman,IDLE,0
2054,68.53,2,signalman,IDLE,0
2055,68.57,2,signalman,IDLE,0
2056,68.6,2,signalman,IDLE,0
2057,68.63,2,signalman,IDLE,0
2058,68.67,2,signalman,IDLE,0
2059,68.7,2,signalman,IDLE,0
2060,68.73,2,signalman,IDLE,0
2061,68.77,2,signalman,IDLE,0
2062,68.8,2,signalman,IDLE,0
2063,68.83,2,signalman,IDLE,0
2064,68.87,2,signalman,IDLE,0
2065,68.9,2,signalman,IDLE,0
2066,68.93,2,signalman,IDLE,0
2067,68.97,2,signalman,IDLE,0
2068,69.0,2,signalman,IDLE,0
2069,69.03,2,signalman,IDLE,0
2070,69.07,2,signalman,IDLE,0
2071,69.1,2,signalman,IDLE,0
2072,69.13,2,signalman,IDLE,0
2073,69.17,2,signalman,IDLE,0
2074,69.2,2,signalman,IDLE,0
2075,69.23,2,signalman,IDLE,0
2076,69.27,2,signalman,IDLE,0
2077,69.3,2,signalman,IDLE,0
2078,69.33,2,signalman,IDLE,0
2079,69.37,2,signalman,IDLE,0
2080,69.4,2,signalman,IDLE,0
2081,69.43,2,signalman,IDLE,0
2082,69.47,2,signalman,IDLE,0
3445,114.95,-1,darkmechanic,IDLE,0
3445,114.95,-1,darkmechanic,IDLE,0
3445,114.95,-1,lightmechanic,IDLE,0
3445,114.95,-1,darkmechanic,IDLE,0
3446,114.98,-1,darkmechanic,IDLE,0
3446,114.98,-1,darkmechanic,IDLE,0
3446,114.98,-1,lightmechanic,IDLE,0
3446,114.98,-1,darkmechanic,IDLE,0
3447,115.01,-1,darkmechanic,IDLE,0
3447,115.01,-1,darkmechanic,IDLE,0
3447,115.01,-1,lightmechanic,IDLE,0
3447,115.01,-1,darkmechanic,IDLE,0
3448,115.05,3,darkmechanic,WORKING,0
3448,115.05,4,darkmechanic,IDLE,0
3449,115.08,3,darkmechanic,IDLE,0
3449,115.08,4,darkmechanic,IDLE,0
3450,115.11,3,darkmechanic,WORKING,0
3450,115.11,4,darkmechanic,IDLE,0
3451,115.15,4,darkmechanic,IDLE,0
3451,115.15,5,darkmechanic,IDLE,0
3452,115.18,4,darkmechanic,IDLE,0
3452,115.18,5,darkmechanic,IDLE,0
3453,115.21,4,darkmechanic,IDLE,0
3453,115.21,5,darkmechanic,IDLE,0
3454,115.25,4,darkmechanic,IDLE,0
3454,115.25,5,darkmechanic,IDLE,0
3455,115.28,4,darkmechanic,IDLE,0
3455,115.28,5,darkmechanic,IDLE,0
3456,115.31,4,darkmechanic,IDLE,0
3456,115.31,5,darkmechanic,IDLE,0
3457,115.35,4,darkmechanic,IDLE,0
3457,115.35,5,darkmechanic,IDLE,0
3458,115.38,4,darkmechanic,IDLE,0
3458,115.38,5,darkmechanic,IDLE,0
3459,115.41,4,darkmechanic,IDLE,0
3459,115.41,5,darkmechanic,IDLE,0
3460,115.45,4,darkmechanic,IDLE,0
3460,115.45,5,darkmechanic,IDLE,0
3461,115.48,4,darkmechanic,IDLE,0
3461,115.48,5,darkmechanic,IDLE,0
3462,115.51,4,darkmechanic,IDLE,0
3462,115.51,5,darkmechanic,IDLE,0
3463,115.55,4,darkmechanic,IDLE,0
3463,115.55,5,darkmechanic,IDLE,0
3464,115.58,4,darkmechanic,IDLE,0
3464,115.58,5,darkmechanic,IDLE,0
3465,115.61,4,darkmechanic,IDLE,0
3465,115.61,5,darkmechanic,IDLE,0
3466,115.65,4,darkmechanic,IDLE,0
3466,115.65,5,darkmechanic,IDLE,0
3467,115.68,4,darkmechanic,IDLE,0
